dtRef,idUsuario,qtdeTransacoes,qtdeDias,mediaTransacoesDias,saldoPontos,qtdePontosPos,qtdePontosNeg,qtdeDiasUltimaTransacao,qtdeDiasPrimeiraTransacao,qtdSkuDistintos,qtdeChatMessage,qtdePresença,qtdeTrocaStreamElements,qtdeChurn,qtdePonei,qtdeAirflowLover,qtdePresencaStreak,qtdeDailyLoot,qtdeRLover,qtdeVendaItemRPG,qtdeTransacoesD7,qtdeDiasD7,saldoPontosD7,qtdePontosPosD7,qtdePontosNegD7,qtdeTransacoesD14,qtdeDiasD14,saldoPontosD14,qtdePontosPosD14,qtdePontosNegD14,qtdeTransacoesD28,qtdeDiasD28,saldoPontosD28,qtdePontosPosD28,qtdePontosNegD28,propAvgQtdeTransacoes,propAvgQtdeDias,propAvgMediaTransacoesDias,propAvgSaldoPontos,propAvgQtdePontosPos,propAvgQtdePontosNeg,flagChurn
2024-09-01,66d5b9b4-68bb-4177-9526-eb913f1c5c34,1,1,1.0,50,50,0,25.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0128691264780536,0.0964393412201345,0.24185820246306,0.0985358859045689,0.0581866479312425,0.0,0
2025-03-01,66ec043f-40da-4942-849d-28571dd168bd,15,3,5.0,162,162,0,1.0,57.0,2,12,3,0,0,0,0,0,0,0,0,14,2,112,112,0,14,2,112,112,0,14,2,112,112,0,0.185602908326398,0.260188809578632,1.25340506738832,0.312183974692395,0.172653646749469,0.0,1
2025-01-01,66fb1279-0882-4c4a-bc0d-b7c192087012,113,11,10.2727272727273,554,554,0,14.0,63.0,2,104,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,51,51,0,1.32253693586182,0.922545875645822,2.57210977498982,0.977449498664323,0.54932504838009,0.0,0
2025-04-01,66fb1279-0882-4c4a-bc0d-b7c192087012,136,18,7.55555555555556,577,577,0,21.0,153.0,2,127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,15,0,1.66973691120097,1.52860411899313,1.91089618504254,1.11417100750007,0.611923894282999,0.0,1
2024-11-01,66fb1279-0882-4c4a-bc0d-b7c192087012,1,1,1.0,50,50,0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0120681527375581,0.0879725085910653,0.245391044255804,0.0908543349482962,0.0522762942175184,0.0,0
2025-02-01,66fb1279-0882-4c4a-bc0d-b7c192087012,115,13,8.84615384615385,556,556,0,5.0,94.0,2,106,9,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,2,2,2,2,0,1.38566302824478,1.11453161204899,2.19614444856904,1.05605362256665,0.572108498952157,0.0,0
2024-12-01,66fb1279-0882-4c4a-bc0d-b7c192087012,111,9,12.3333333333333,503,503,0,3.0,32.0,2,103,8,0,0,0,0,0,0,0,0,3,1,3,3,0,3,1,3,3,0,106,7,400,400,0,1.3270838068643,0.772231543624161,3.06794656529674,0.88890670071178,0.510337381946079,0.0,0
2025-03-01,66fb1279-0882-4c4a-bc0d-b7c192087012,121,15,8.06666666666667,562,562,0,5.0,122.0,2,112,9,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,6,2,6,6,0,1.49719679383295,1.30094404789316,2.02216017538649,1.08300860356251,0.598958947365443,0.0,0
2025-04-01,676c2a0b-db49-47e0-bd0d-e5bf5acacf86,1,1,1.0,50,50,0,20.0,20.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0122774772882424,0.0849224510551742,0.252912730373277,0.0965486141681168,0.0530263339933275,0.0,1
2024-03-01,678bc295-4df5-43fd-8253-edda5615aae9,1,1,1.0,50,50,0,25.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-05-01,67967c31-9ae9-4c80-8210-eb0458d62678,1,1,1.0,50,50,0,13.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,0.0162069305397147,0.135635163799199,0.212760921713488,0.131792283453027,0.0860661131316998,0.0,1
2024-07-01,67967c31-9ae9-4c80-8210-eb0458d62678,14,2,7.0,63,63,0,17.0,74.0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,13,0,0.190755363741395,0.221807725188467,1.55377542770736,0.13953954016102,0.0884139655140197,0.0,1
2025-01-01,67e7bafb-7fb8-491e-97fc-d83cc8c6b8b4,7,2,3.5,106,106,0,26.0,27.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,106,106,0,0.0819270668232983,0.167735613753786,0.876338286169098,0.187021023210141,0.105105514672003,0.0,0
2025-02-01,67e7bafb-7fb8-491e-97fc-d83cc8c6b8b4,10,3,3.33333333333333,158,158,0,17.0,58.0,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,52,52,0,0.120492437238676,0.257199602780536,0.827532690765145,0.300101569002754,0.162577595025973,0.0,1
2025-03-01,681051f8-7580-4ca7-83f4-ad3195b659a2,9,8,1.125,500,500,0,5.0,19.0,2,0,8,0,0,0,0,1,0,0,0,1,1,50,50,0,3,3,150,150,0,9,8,500,500,0,0.111361744995839,0.693836825543019,0.282016140162371,0.963530786087639,0.532881625769967,0.0,1
2024-05-01,683f75d7-e09f-4191-9912-bb6f843addec,1,1,1.0,50,50,0,16.0,16.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0162069305397147,0.135635163799199,0.212760921713488,0.131792283453027,0.0860661131316998,0.0,1
2024-11-01,686e59ce-a419-4273-a730-16a232c01304,30,1,30.0,79,79,0,18.0,18.0,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,79,79,0,0.362044582126743,0.0879725085910653,7.36173132767411,0.143549849218308,0.0825965448636791,0.0,1
2025-02-01,686e59ce-a419-4273-a730-16a232c01304,45,7,6.42857142857143,192,192,0,12.0,110.0,2,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,0,9,3,9,9,0,0.542215967574043,0.600132406487918,1.59595590361849,0.364680387648916,0.197562647120169,0.0,0
2025-03-01,686e59ce-a419-4273-a730-16a232c01304,46,8,5.75,193,193,0,24.0,138.0,2,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.569182252200955,0.693836825543019,1.44141582749657,0.371922883429829,0.205692307547207,0.0,1
2025-01-01,686e59ce-a419-4273-a730-16a232c01304,36,4,9.0,183,183,0,12.0,79.0,2,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,3,104,104,0,0.421339200805534,0.335471227507572,2.25344130729197,0.322875917428829,0.18145574702808,0.0,0
2024-04-01,68778978-c704-48f4-830e-3d6b4410c13d,61,4,15.25,208,208,0,18.0,21.0,2,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,208,208,0,1.23475289169295,0.66189111747851,3.33630508309214,0.604048740779387,0.429793390924765,0.0,1
2024-11-01,688953cb-0ca5-466a-8c13-bf799838fc12,2,2,1.0,100,100,0,7.0,53.0,1,0,2,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0241363054751162,0.175945017182131,0.245391044255804,0.181708669896592,0.104552588435037,0.0,1
2024-10-01,688953cb-0ca5-466a-8c13-bf799838fc12,1,1,1.0,50,50,0,22.0,22.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0123502408936515,0.0917005223447475,0.243300850567965,0.0938978296526969,0.0543736703791766,0.0,0
2024-09-01,68a0053e-ff28-4ef4-b428-3b7c807efb10,8,5,1.6,352,352,0,2.0,6.0,3,2,5,0,0,0,0,1,0,0,0,8,5,352,352,0,8,5,352,352,0,8,5,352,352,0,0.102953011824429,0.482196706100673,0.386973123940896,0.693692636768165,0.409634001435947,0.0,0
2025-02-01,68a0a4b4-f015-4dad-8ea8-79deb0198d07,2,2,1.0,100,100,0,24.0,51.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0240984874477352,0.171466401853691,0.248259807229543,0.189937701900477,0.102897212041755,0.0,0
2025-01-01,68a0a4b4-f015-4dad-8ea8-79deb0198d07,1,1,1.0,50,50,0,20.0,20.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0117038666890426,0.0838678068768929,0.250382367476885,0.0882174637783685,0.0495780729584919,0.0,0
2025-03-01,68a0a4b4-f015-4dad-8ea8-79deb0198d07,49,8,6.125,343,343,0,10.0,79.0,2,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,47,6,243,243,0,0.606302833866235,0.693836825543019,1.53542120755069,0.66098211925612,0.365556795278197,0.0,1
2025-02-01,68b96a2d-08cf-486f-8fef-107993bffee7,1,1,1.0,50,50,0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0120492437238676,0.0857332009268454,0.248259807229543,0.0949688509502385,0.0514486060208774,0.0,1
2024-09-01,68be609e-0268-4826-99a2-2f62711c2ec2,23,10,2.3,23,23,0,12.0,194.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,2,1,2,2,0,0.295989908995233,0.964393412201345,0.556273865665038,0.0453265075161017,0.0267658580483715,0.0,1
2024-03-01,68be609e-0268-4826-99a2-2f62711c2ec2,2,2,1.0,2,2,0,3.0,10.0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,2,2,2,2,0,0.0663421153111875,0.539177657098526,0.215390721449842,0.00776215419323855,0.00681125474092731,0.0,1
2024-07-01,68be609e-0268-4826-99a2-2f62711c2ec2,21,9,2.33333333333333,21,21,0,11.0,132.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,0,11,4,11,11,0,0.286133045612092,0.9981347633481,0.51792514256912,0.0465131800536732,0.0294713218380066,0.0,1
2024-06-01,68be609e-0268-4826-99a2-2f62711c2ec2,10,5,2.0,10,10,0,5.0,102.0,1,10,0,0,0,0,0,0,0,0,0,5,1,5,5,0,7,2,7,7,0,8,3,8,8,0,0.146232359586281,0.607088989441931,0.433543198018019,0.0238789588922239,0.0155670804593256,0.0,0
2024-05-01,68d9885e-b63f-4f86-a80a-c832aa7e1b8b,1,1,1.0,50,50,0,15.0,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0162069305397147,0.135635163799199,0.212760921713488,0.131792283453027,0.0860661131316998,0.0,1
2024-08-01,68dcec08-895e-4b52-b016-752038f7e2a4,1180,32,36.875,1229,1229,0,13.0,175.0,2,1179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,19,2,19,19,0,15.7138155396339,3.32713975093892,8.72592670028091,2.56940946410189,1.55596330569654,0.0,0
2024-07-01,68dcec08-895e-4b52-b016-752038f7e2a4,1161,30,38.7,1210,1210,0,10.0,144.0,2,1160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,50,50,0,126,6,126,126,0,15.8190698074114,3.327115877827,8.59015843603926,2.68004513642593,1.69810949638038,0.0,0
2024-03-01,68dcec08-895e-4b52-b016-752038f7e2a4,76,7,10.8571428571429,125,125,0,1.0,22.0,2,75,1,0,0,0,0,0,0,0,0,60,5,60,60,0,68,6,68,68,0,76,7,125,125,0,2.52100038182512,1.88712179984484,2.338527832884,0.485134637077409,0.425703421307957,0.0,0
2024-05-01,68dcec08-895e-4b52-b016-752038f7e2a4,524,18,29.1111111111111,573,573,0,14.0,83.0,2,523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,60,5,60,60,0,8.49243160281051,2.44143294838558,6.19370683210377,1.51033956837168,0.98631765648928,0.0,0
2024-04-01,68dcec08-895e-4b52-b016-752038f7e2a4,464,13,35.6923076923077,513,513,0,3.0,53.0,2,463,1,0,0,0,0,0,0,0,0,37,2,37,37,0,37,2,37,37,0,388,6,388,388,0,9.39221871713985,2.15114613180516,7.80855262827113,1.48979328855685,1.06001927665579,0.0,0
2024-06-01,68dcec08-895e-4b52-b016-752038f7e2a4,1035,24,43.125,1084,1084,0,9.0,114.0,2,1034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,306,3,306,306,0,511,6,511,511,0,15.13504921718,2.91402714932127,9.34827520726354,2.58847914391708,1.68747152179089,0.0,0
2024-10-01,68dcec08-895e-4b52-b016-752038f7e2a4,1629,46,35.4130434782609,1678,1678,0,1.0,236.0,2,1628,1,0,0,0,0,0,0,0,0,177,3,177,177,0,194,5,194,194,0,200,6,200,200,0,20.1185424157583,4.21822402785839,8.61602359946118,3.15121116314451,1.82478037792517,0.0,1
2024-09-01,68dcec08-895e-4b52-b016-752038f7e2a4,1429,40,35.725,1478,1478,0,6.0,206.0,2,1428,1,0,0,0,0,0,0,0,0,9,1,9,9,0,225,6,225,225,0,249,8,249,249,0,18.3899817371386,3.85757364880538,8.64038428299282,2.91272078733906,1.71999731284753,0.0,0
2024-03-01,68e4f976-f883-494e-a324-00c7f76b53c2,1,1,1.0,50,50,0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-06-01,690aa456-3c95-4c4c-920c-c8d5503267c3,27,6,4.5,420,420,0,5.0,19.0,3,20,6,0,0,0,0,1,0,0,0,1,1,50,50,0,1,1,50,50,0,27,6,420,420,0,0.394827370882957,0.728506787330317,0.975472195540543,1.00291627347341,0.653817379291674,0.0,1
2024-09-01,690aa456-3c95-4c4c-920c-c8d5503267c3,28,7,4.0,470,470,0,6.0,111.0,3,20,7,0,0,0,0,1,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.360335541385501,0.675075388540942,0.96743280985224,0.926237327502948,0.546954490553679,0.0,1
2024-09-01,690aaecc-084d-43cb-a0a0-71dda881a33c,13,2,6.5,111,111,0,26.0,27.0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,111,111,0,0.167298644214697,0.192878682440269,1.57207831600989,0.218749666708143,0.129174358407358,0.0,1
2024-03-01,69120bcf-9ace-461d-aa0d-024a4d1e5a30,3,1,3.0,3,3,0,25.0,25.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.0995131729667812,0.269588828549263,0.646172164349527,0.0116432312898578,0.010216882111391,0.0,1
2024-04-01,697396c0-502a-4ef6-9af7-dd08113a0409,54,13,4.15384615384615,593,593,0,5.0,63.0,2,43,11,0,0,0,0,0,0,0,0,3,2,101,101,0,21,4,217,217,0,35,6,280,280,0,1.09305993690852,2.15114613180516,0.908753969669485,1.72211972731816,1.22532442701147,0.0,0
2024-06-01,697396c0-502a-4ef6-9af7-dd08113a0409,65,18,3.61111111111111,849,849,0,17.0,124.0,2,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,101,101,0,0.950510337310823,2.18552036199095,0.782786329754757,2.02732360994981,1.32164513099674,0.0,1
2024-10-01,697396c0-502a-4ef6-9af7-dd08113a0409,67,20,3.35,900,900,0,4.0,246.0,2,50,17,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.82746613987465,1.83401044689495,0.815057849402681,1.69016093374854,0.978726066825178,0.0,1
2024-09-01,697396c0-502a-4ef6-9af7-dd08113a0409,66,19,3.47368421052632,850,850,0,3.0,216.0,2,50,16,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.849362347551538,1.83234748318256,0.840139019082208,1.67511006037767,0.989173014831122,0.0,0
2024-03-01,697396c0-502a-4ef6-9af7-dd08113a0409,18,6,3.0,263,263,0,4.0,32.0,2,13,5,0,0,0,0,0,0,0,0,3,2,101,101,0,7,3,154,154,0,14,5,259,259,0,0.597079037800687,1.61753297129558,0.646172164349527,1.02072327641087,0.895679998431941,0.0,0
2024-05-01,697396c0-502a-4ef6-9af7-dd08113a0409,62,16,3.875,748,748,0,6.0,93.0,2,48,14,0,0,0,0,0,0,0,0,6,1,55,55,0,6,1,55,55,0,8,3,155,155,0,1.00482969346231,2.17016262078718,0.824448571639767,1.97161256045728,1.28754905245023,0.0,0
2024-05-01,697adab9-513b-4f67-9cfa-b04fcf7c6baf,7,4,1.75,203,203,0,19.0,85.0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.113448513778003,0.542540655196795,0.372331612998605,0.535076670819288,0.349428419314701,0.0,1
2024-03-01,697adab9-513b-4f67-9cfa-b04fcf7c6baf,3,1,3.0,52,52,0,24.0,24.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,52,52,0,0.0995131729667812,0.269588828549263,0.646172164349527,0.201816009024202,0.17709262326411,0.0,0
2024-04-01,697adab9-513b-4f67-9cfa-b04fcf7c6baf,6,3,2.0,153,153,0,13.0,55.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,3,2,101,101,0,0.121451104100946,0.496418338108883,0.437548207618641,0.444324314130992,0.316146100055236,0.0,0
2025-03-01,699ec8c5-ec4f-41a8-8b0b-42817a84c11c,7,2,3.5,105,105,0,18.0,19.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,105,105,0,0.0866146905523192,0.173459206385755,0.877383547171822,0.202341465078404,0.111905141411693,0.0,0
2025-04-01,699ec8c5-ec4f-41a8-8b0b-42817a84c11c,8,3,2.66666666666667,155,155,0,15.0,50.0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0982198183059392,0.254767353165523,0.674433947662072,0.299300703921162,0.164381635379315,0.0,0
2025-04-01,69cf7f16-aa27-4501-8a8b-80c012ef84ea,610,22,27.7272727272727,1787,1787,0,20.0,88.0,3,587,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,237,237,0,7.48926114582786,1.86829392321383,7.01258025125905,3.4506474703685,1.89516117692152,0.0,1
2025-03-01,69cf7f16-aa27-4501-8a8b-80c012ef84ea,520,19,27.3684210526316,1550,1550,0,11.0,57.0,3,500,19,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2,116,116,0,271,7,713,713,0,6.43423415531514,1.64786246066467,6.86074352675711,2.98694543687168,1.6519330398869,0.0,0
2025-02-01,69cf7f16-aa27-4501-8a8b-80c012ef84ea,249,12,20.75,837,837,0,2.0,29.0,2,237,12,0,0,0,0,0,0,0,0,228,4,424,424,0,228,4,424,424,0,246,11,785,785,0,3.00026168724304,1.02879841112215,5.15139100001303,1.58977856490699,0.861249664789488,0.0,0
2024-03-01,69e9a7c3-6f64-430f-96ee-eb1548eb6aad,27,4,6.75,125,125,0,3.0,25.0,2,25,2,0,0,0,0,0,0,0,0,9,2,9,9,0,9,2,9,9,0,27,4,125,125,0,0.895618556701031,1.07835531419705,1.45388736978644,0.485134637077409,0.425703421307957,0.0,1
2024-10-01,69e9a7c3-6f64-430f-96ee-eb1548eb6aad,29,5,5.8,127,127,0,15.0,239.0,2,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0.358156985915893,0.458502611723738,1.41114493329419,0.23850048731785,0.138109122763108,0.0,1
2024-04-01,6a0b34e4-e3f5-4455-9cf7-6a2975604de5,1,1,1.0,50,50,0,13.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,0.0202418506834911,0.165472779369628,0.21877410380932,0.145204024225814,0.103315718972299,0.0,0
2024-05-01,6a0b34e4-e3f5-4455-9cf7-6a2975604de5,3,3,1.0,150,150,0,16.0,43.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,0.0486207916191442,0.406905491397596,0.212760921713488,0.39537685035908,0.2581983393951,0.0,1
2024-06-01,6a0eb008-e19d-4ff9-b058-855cbe5f4208,1,1,1.0,50,50,0,15.0,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0146232359586281,0.121417797888386,0.21677159900901,0.11939479446112,0.0778354022966278,0.0,1
2024-03-01,6a143f4c-dea2-48df-9772-6f631dd86789,6,2,3.0,104,104,0,23.0,25.0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,104,104,0,0.199026345933562,0.539177657098526,0.646172164349527,0.403632018048405,0.35418524652822,0.0,1
2024-08-01,6a1900ae-3ad1-404f-8ea5-53d6b1d1cba5,1,1,1.0,50,50,0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0133167928301982,0.103973117216841,0.236635300346601,0.104532524983803,0.0633020059274426,0.0,1
2024-07-01,6a26f8cf-64d4-4337-9880-1284a75d2957,436,18,24.2222222222222,403,3403,-3000,3.0,26.0,6,403,18,3,6,3,0,3,0,0,0,129,5,216,1216,-1000,285,10,263,2263,-2000,436,18,403,3403,-3000,5.940667042232,1.9962695266962,5.376556241908,0.892610074363348,4.77575753403506,11.4910750234868,0
2024-09-01,6a26f8cf-64d4-4337-9880-1284a75d2957,682,54,12.6296296296296,3367,9367,-6000,2.0,88.0,7,567,54,6,41,6,0,8,0,0,0,8,3,302,302,0,16,6,604,604,0,37,14,2257,2257,0,8.77674425803256,5.20772442588727,3.05457951999642,6.63540655681367,10.900686623439,17.0515425511008,0
2025-04-01,6a26f8cf-64d4-4337-9880-1284a75d2957,975,89,10.9550561797753,591,13591,-13000,1.0,300.0,7,791,89,13,62,8,0,12,0,0,0,11,4,207,207,0,77,8,-433,567,-1000,229,14,310,1310,-1000,11.9705403560363,7.5580981439105,2.77067316981961,1.14120461946714,14.4136181060663,30.5843570382058,0
2024-08-01,6a26f8cf-64d4-4337-9880-1284a75d2957,638,38,16.7894736842105,808,6808,-6000,1.0,57.0,6,558,38,6,25,5,0,6,0,0,0,15,3,309,309,0,35,7,269,1269,-1000,144,17,53,3053,-3000,8.49611382566647,3.95097845423997,3.97298214792451,1.68924560373826,8.61920112708058,19.2588946273217,0
2025-01-01,6a26f8cf-64d4-4337-9880-1284a75d2957,746,75,9.94666666666667,281,12281,-12000,12.0,210.0,7,581,75,12,62,6,0,10,0,0,0,0,0,0,0,0,10,3,-598,402,-1000,19,5,-5398,602,-6000,8.73108455002579,6.29008551576697,2.49046994850342,0.495782146434431,12.1773662800648,27.1659677605509,1
2024-10-01,6a26f8cf-64d4-4337-9880-1284a75d2957,723,68,10.6323529411765,5479,11479,-6000,1.0,118.0,7,579,68,6,55,6,0,9,0,0,0,6,3,400,400,0,23,8,1256,1256,0,41,14,2112,2112,0,8.92922416611003,6.23563551944283,2.58686051412704,10.2893241733425,12.4831072456514,15.5011104075062,0
2024-06-01,6a377017-ed76-4452-bec0-4653f075a76c,7,1,7.0,56,56,0,19.0,19.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,56,56,0,0.102362651710396,0.121417797888386,1.51740119306307,0.133722169796454,0.0871756505722232,0.0,1
2024-04-01,6a4348a4-1f14-4346-a662-231146ec4241,1,1,1.0,50,50,0,19.0,19.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0202418506834911,0.165472779369628,0.21877410380932,0.145204024225814,0.103315718972299,0.0,0
2024-11-01,6a4348a4-1f14-4346-a662-231146ec4241,206,64,3.21875,3860,5860,-2000,22.0,233.0,8,110,63,2,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,2.48603946393697,5.63024054982818,0.789852423698368,7.01395465800847,6.12678168229316,4.92459218220991,0
2024-10-01,6a4348a4-1f14-4346-a662-231146ec4241,204,62,3.29032258064516,3760,5760,-2000,1.0,202.0,8,110,61,2,28,2,0,1,0,0,0,4,2,102,102,0,7,4,203,203,0,17,7,360,360,0,2.5194491423049,5.68543238537435,0.800538282513948,7.06111678988281,6.26384682768114,5.16703680250206,0
2024-12-01,6a4348a4-1f14-4346-a662-231146ec4241,209,66,3.16666666666667,3961,5961,-2000,9.0,263.0,9,110,65,2,28,2,0,1,0,0,1,0,0,0,0,0,1,1,50,50,0,3,2,101,101,0,2.49874338409585,5.66303131991052,0.787716010008623,6.99991936683769,6.04795454031923,4.764640723832,1
2024-05-01,6a4348a4-1f14-4346-a662-231146ec4241,3,2,1.5,101,101,0,16.0,49.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,51,51,0,0.0486207916191442,0.271270327598397,0.319141382570233,0.266220412575114,0.173853548526034,0.0,0
2024-06-01,6a4348a4-1f14-4346-a662-231146ec4241,37,13,2.84615384615385,773,773,0,1.0,80.0,3,23,13,0,0,0,0,1,0,0,0,21,5,365,365,0,22,6,415,415,0,34,11,672,672,0,0.541059730469238,1.57843137254902,0.616965320256412,1.84584352236891,1.20333531950587,0.0,0
2024-08-01,6a4348a4-1f14-4346-a662-231146ec4241,156,44,3.54545454545455,2491,4491,-2000,1.0,141.0,7,91,43,2,17,2,0,1,0,0,0,9,3,303,303,0,28,7,-838,1162,-2000,51,13,-127,1873,-2000,2.07741968151092,4.57481715754102,0.838979701228858,5.20781039469309,5.68578617240289,6.41963154244056,0
2024-07-01,6a4348a4-1f14-4346-a662-231146ec4241,99,29,3.41379310344828,2366,2366,0,3.0,110.0,5,66,28,0,3,1,0,1,0,0,0,22,5,915,915,0,48,9,1236,1236,0,62,16,1593,1593,0,1.34891292931415,3.21621201523277,0.757752548487825,5.24048495271385,3.32043559374874,0.0,0
2024-09-01,6a4348a4-1f14-4346-a662-231146ec4241,187,55,3.4,3400,5400,-2000,5.0,172.0,8,100,54,2,28,2,0,1,0,0,0,3,1,61,61,0,5,2,121,121,0,25,9,707,707,0,2.40652665139603,5.3041637671074,0.822317888374404,6.70044024151069,6.28415797657419,5.6838475170336,0
2024-05-01,6a8a3727-8c96-4ab1-992d-8df6211d1dd0,5,1,5.0,54,54,0,16.0,16.0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,54,54,0,0.0810346526985736,0.135635163799199,1.06380460856744,0.142335666129269,0.0929514021822358,0.0,1
2024-05-01,6abc3e4e-30db-4bce-ba94-9b9c811538c9,9,6,1.5,254,254,0,19.0,86.0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.145862374857433,0.813810982795192,0.319141382570233,0.669504799941375,0.437215854709035,0.0,1
2024-04-01,6abc3e4e-30db-4bce-ba94-9b9c811538c9,8,5,1.6,204,204,0,6.0,56.0,2,4,4,0,0,0,0,0,0,0,0,2,1,2,2,0,2,1,2,2,0,3,2,52,52,0,0.161934805467928,0.827363896848137,0.350038566094913,0.592432418841322,0.421528133406981,0.0,0
